152,False,0,3652,448,435
153,False,0,3652,737,718
154,False,0,3652,715,718
155,False,0,3652,737,5595
156,False,0,3652,730,719
157,False,0,3652,737,719
158,False,0,3652,737,442
159,False,0,3652,460,442
160,False,0,3652,737,722
161,False,0,3652,711,644
162,False,0,3652,737,448
163,False,0,3652,435,448
164,False,0,3652,442,460
165,False,0,3652,737,664
166,False,0,3652,737,746
167,False,0,3652,737,729
168,False,0,3652,5599,729
169,False,0,3652,737,711
170,False,0,3652,644,711
171,False,0,146,7167,3531
172,False,0,146,7168,3531
173,False,0,146,7162,3531
174,False,0,146,7164,3531
175,False,0,146,7163,3531
176,False,0,146,7176,7167
177,False,0,146,7173,7168
178,False,0,146,7161,7162
179,False,0,146,7165,7164
180,False,0,146,7172,7173
181,False,0,897,2397,6019
182,False,0,897,2397,4200
183,False,0,897,2397,2399
184,False,0,897,2397,2400
185,False,0,897,2397,6024
186,False,0,897,2397,2425
187,False,0,897,2397,8076
188,True,0,897,2397,6011
189,False,0,897,2397,2430
190,False,0,897,2397,4203
191,False,0,897,6019,2397
192,False,0,897,4200,2397
193,False,0,897,2399,2397
194,False,0,897,2400,2397
195,False,0,897,6024,2397
196,False,0,897,2425,2397
197,False,0,897,8076,2397
198,True,0,897,6011,2397
199,False,0,897,2430,2397
200,False,0,897,4203,2397
201,False,0,897,4002,2397
202,False,0,897,4204,2397
203,False,0,897,2433,2397
204,False,0,897,6026,2397
205,False,0,897,6016,2397
206,False,0,897,6021,2397
207,False,0,897,2404,2397
208,False,0,897,2397,4002
209,False,0,897,2397,4204
210,False,0,897,2397,2433
211,False,0,897,2397,6026
212,False,0,897,2397,6016
213,False,0,897,2397,6021
214,False,0,897,2397,2404
215,False,0,1729,4214,7376
216,False,0,1729,2531,7373
217,False,0,1729,2621,7373
218,False,0,1729,7373,2531
219,False,0,1729,7367,2531
220,False,0,1729,2613,2531
221,False,0,1729,2564,2535
222,False,0,1729,2562,2548
223,False,0,1729,7367,2548
224,False,0,1729,7380,2538
225,False,0,1729,2538,7380
226,False,0,1729,2564,7380
227,False,0,1729,2613,2560
228,False,0,1729,2535,2564
229,False,0,1729,7380,2564
230,False,0,1729,2613,2564
231,False,0,1729,2635,2564
232,False,0,1729,2633,2564
233,False,0,1729,6039,2564
234,False,0,1729,2548,2562
235,False,0,1729,4214,2562
236,False,0,1729,2613,2562
237,False,0,1729,2633,2562
238,False,0,1729,2531,7367
239,False,0,1729,2548,7367
240,False,0,1729,2613,2528
241,False,0,1729,7376,4214
242,False,0,1729,2562,4214
243,False,0,1729,2531,2613
244,False,0,1729,2560,2613
245,False,0,1729,2564,2613
246,False,0,1729,2562,2613
247,False,0,1729,2528,2613
248,False,0,1729,2619,2613
249,False,0,1729,2633,2613
250,False,0,1729,2613,2619
251,False,0,1729,7373,2621
252,False,0,1729,6039,2621
253,False,0,1729,2564,2635
254,False,0,1729,2633,2635
255,False,0,1729,2564,2633
256,False,0,1729,2562,2633
257,False,0,1729,2613,2633
258,False,0,1729,2635,2633
259,False,0,1729,2564,6039
260,False,0,1729,2621,6039
261,False,0,10739,3830,5726
262,False,0,10739,3678,5726
263,False,0,10739,3830,4042
264,False,0,10739,3678,4042
265,False,0,10739,3678,3591
266,False,0,10739,5726,3830
267,False,0,10739,4042,3830
268,False,0,10739,5726,3678
269,False,0,10739,4042,3678
270,False,0,10739,3591,3678
271,False,0,16262,7145,7144
272,False,0,16262,3808,7144
273,False,0,16262,7144,7145
274,False,0,16262,7147,7145
275,False,0,16262,3808,7145
276,False,0,16262,7145,7147
277,False,0,16262,3808,7147
278,False,0,16262,7144,3808
279,False,0,16262,7145,3808
280,False,0,16262,7147,3808
281,False,0,16262,7146,3808
282,False,0,16262,3808,7146
283,False,0,595,1084,248
284,False,0,595,273,248
285,False,0,595,1063,248
286,False,0,595,1050,1218
287,False,0,595,1218,1050
288,False,0,595,1084,1050
289,False,0,595,1059,1050
290,False,0,595,5665,4162
291,False,0,595,248,1084
292,False,0,595,1050,1084
293,False,0,595,897,1084
294,False,0,595,1059,1084
295,False,0,595,273,1084
296,False,0,595,5665,1084
297,False,0,595,1084,897
298,False,0,595,273,897
299,False,0,595,1050,1059
300,False,0,595,1084,1059
301,False,0,595,502,1059
302,False,0,595,1063,1059
303,False,0,595,1059,502
304,False,0,595,248,273
305,False,0,595,1084,273
306,False,0,595,897,273
307,False,0,595,1063,273
308,False,0,595,4162,5665
309,False,0,595,1084,5665
310,False,0,595,248,1063
311,False,0,595,1059,1063
312,False,0,595,273,1063
313,False,0,\N,5504,5506
314,False,0,\N,6727,5506
315,False,0,\N,154,5512
316,False,0,\N,5496,62
317,False,0,\N,6727,62
318,False,0,\N,146,62
319,False,0,\N,62,5496
320,False,0,\N,5520,5496
321,False,0,\N,5529,5496
322,False,0,\N,5515,5496
323,False,0,\N,146,5496
324,False,0,\N,149,5496
325,False,0,\N,5506,5504
326,False,0,\N,5535,5504
327,False,0,\N,5508,5481
328,False,0,\N,5499,5481
329,False,0,\N,154,5481
330,False,0,\N,111,80
331,False,0,\N,154,80
332,False,0,\N,161,80
333,False,0,\N,202,80
334,False,0,\N,6727,5520
335,False,0,\N,5515,5520
336,False,0,\N,154,5520
337,False,0,\N,5481,5508
338,False,0,\N,6728,5508
339,False,0,\N,154,5508
340,False,0,\N,5506,6727
341,False,0,\N,62,6727
342,False,0,\N,5520,6727
343,False,0,\N,154,6727
344,False,0,\N,80,111
345,False,0,\N,146,111
346,False,0,\N,5481,5499
347,False,0,\N,7253,5499
348,False,0,\N,5496,5529
349,False,0,\N,5515,5529
350,False,0,\N,5508,6728
351,False,0,\N,154,6728
352,False,0,\N,5496,5515
353,False,0,\N,5520,5515
354,False,0,\N,5529,5515
355,False,0,\N,62,146
356,False,0,\N,5496,146
357,False,0,\N,111,146
358,False,0,\N,149,146
359,False,0,\N,5496,149
360,False,0,\N,146,149
361,False,0,\N,5512,154
362,False,0,\N,5496,154
363,False,0,\N,5481,154
364,False,0,\N,80,154
365,False,0,\N,5520,154
366,False,0,\N,5508,154
367,False,0,\N,6727,154
368,False,0,\N,6728,154
369,False,0,\N,5499,7253
370,False,0,\N,5535,7253
371,False,0,\N,80,161
372,False,0,\N,202,161
373,False,0,\N,5504,5535
374,False,0,\N,7253,5535
375,False,0,\N,80,202
376,False,0,\N,161,202
377,False,0,5521,2188,4119
378,False,0,5521,2072,4119
379,False,0,5521,5687,4119
380,False,0,5521,4059,5687
381,False,0,5521,5687,4059
382,False,0,3021,3316,3885
383,False,0,3021,3316,3999
384,False,0,3021,3316,4120
385,False,0,3021,3316,3386
386,False,0,3021,3316,3077
387,False,0,3021,3316,3179
388,False,0,3021,2397,3992
389,False,0,3021,2276,3992
390,False,0,3021,3316,3304
391,False,0,3021,3992,2397
392,False,0,3021,3316,2397
393,False,0,3021,3316,3308
394,False,0,3021,3316,3351
395,False,0,3021,3316,3034
396,False,0,3021,3316,3035
397,False,0,3021,3316,3239
398,False,0,3021,3316,3205
399,False,0,3021,3885,3316
400,False,0,3021,3999,3316
401,False,0,3021,4120,3316
402,False,0,3021,3386,3316
403,False,0,3021,3077,3316
404,False,0,3021,3179,3316
405,False,0,3021,3304,3316
406,False,0,3021,2397,3316
407,False,0,3021,3308,3316
408,False,0,3021,3351,3316
409,False,0,3021,3034,3316
410,False,0,3021,3035,3316
411,False,0,3021,3239,3316
412,False,0,3021,3205,3316
413,False,0,3021,4302,3316
414,False,0,3021,2276,3316
415,False,0,3021,3316,4302
416,False,0,3021,3992,2276
417,False,0,3021,3316,2276
418,False,0,2916,1558,1679
419,False,0,2916,1678,338
420,False,0,2916,382,345
421,False,0,2916,1679,1558
422,False,0,2916,382,1558
423,False,0,2916,346,1558
424,False,0,2916,1678,1558
425,False,0,2916,345,382
426,False,0,2916,1558,382
427,False,0,2916,342,382
428,False,0,2916,1520,382
429,False,0,2916,351,382
430,False,0,2916,1209,382
431,False,0,2916,1561,3986
432,False,0,2916,1678,1609
433,False,0,2916,382,342
434,False,0,2916,1558,346
435,False,0,2916,3986,1561
436,False,0,2916,382,1520
437,False,0,2916,1678,1612
438,False,0,2916,382,351
439,False,0,2916,382,1209
440,False,0,2916,338,1678
441,False,0,2916,1558,1678
442,False,0,2916,1609,1678
443,False,0,2916,1612,1678
444,False,0,\N,6958,3682
445,False,0,\N,3754,3682
446,False,0,\N,4335,3682
447,False,0,\N,5756,3682
448,False,0,\N,5759,3682
449,False,0,\N,5773,3682
450,False,0,\N,3533,1937
451,False,0,\N,3533,1943
452,False,0,\N,3722,1943
453,False,0,\N,3533,3875
454,False,0,\N,3793,3875
455,False,0,\N,3646,3875
456,False,0,\N,1937,3533
457,False,0,\N,1943,3533
458,False,0,\N,3875,3533
459,False,0,\N,1948,3533
460,False,0,\N,1941,3533
461,False,0,\N,1944,3533
462,False,0,\N,3878,3533
463,False,0,\N,1930,3533
464,False,0,\N,1934,3533
465,False,0,\N,3646,3533
466,False,0,\N,3533,1948
467,False,0,\N,3533,1941
468,False,0,\N,1944,1941
469,False,0,\N,3533,1944
470,False,0,\N,5773,6130
471,False,0,\N,3878,3472
472,False,0,\N,3646,3472
473,False,0,\N,1930,3712
474,False,0,\N,3646,3712
475,False,0,\N,3682,6958
476,False,0,\N,3682,3754
477,False,0,\N,3878,3754
478,False,0,\N,3533,3878
479,False,0,\N,3472,3878
480,False,0,\N,3754,3878
481,False,0,\N,1930,3878
482,False,0,\N,3564,3878
483,False,0,\N,3793,3878
484,False,0,\N,3698,3878
485,False,0,\N,3682,4335
486,False,0,\N,3533,1930
487,False,0,\N,3712,1930
488,False,0,\N,3878,1930
489,False,0,\N,3722,1930
490,False,0,\N,3682,5756
491,False,0,\N,1943,3722
492,False,0,\N,1930,3722
493,False,0,\N,3646,3722
494,False,0,\N,3682,5759
495,False,0,\N,3878,3564
496,False,0,\N,3646,3564
497,False,0,\N,3875,3793
498,False,0,\N,3878,3793
499,False,0,\N,3533,1934
500,False,0,\N,3878,3698
501,False,0,\N,3646,3698
502,False,0,\N,3875,3646
503,False,0,\N,3533,3646
504,False,0,\N,3472,3646
505,False,0,\N,3712,3646
506,False,0,\N,3722,3646
507,False,0,\N,3564,3646
508,False,0,\N,3698,3646
509,False,0,\N,3682,5773
510,False,0,\N,6130,5773
511,False,0,9818,5673,580
512,False,0,9818,1080,580
513,False,0,9818,1074,1218
514,False,0,9818,5673,1218
515,False,0,9818,1080,1218
516,False,0,9818,1074,1525
517,False,0,9818,1074,1538
518,False,0,9818,1074,302
519,False,0,9818,5673,302
520,False,0,9818,1080,302
521,False,0,9818,5673,344
522,False,0,9818,1218,1074
523,False,0,9818,1525,1074
524,False,0,9818,1538,1074
525,False,0,9818,302,1074
526,False,0,9818,1534,1074
527,False,0,9818,502,1074
528,False,0,9818,1335,1074
529,False,0,9818,1359,1074
530,False,0,9818,4317,1074
531,False,0,9818,1273,1074
532,False,0,9818,1539,1074
533,False,0,9818,1074,1534
534,False,0,9818,1359,1066
535,False,0,9818,1074,502
536,False,0,9818,1080,502
537,False,0,9818,1074,1335
538,False,0,9818,1074,1359
539,False,0,9818,1066,1359
540,False,0,9818,5673,1359
541,False,0,9818,580,5673
542,False,0,9818,1218,5673
543,False,0,9818,302,5673
544,False,0,9818,344,5673
545,False,0,9818,1359,5673
546,False,0,9818,3998,5673
547,False,0,9818,5673,3998
548,False,0,9818,1074,4317
549,False,0,9818,1074,1273
550,False,0,9818,580,1080
551,False,0,9818,1218,1080
552,False,0,9818,302,1080
553,False,0,9818,502,1080
554,False,0,9818,1074,1539
555,False,0,5002,2844,2895
556,False,0,5002,2848,2895
557,False,0,5002,2897,2896
558,False,0,5002,2895,2897
559,False,0,5002,2895,2844
560,False,0,5002,2895,2848
561,False,0,3545,4029,2966
562,False,0,3545,2948,2966
563,False,0,3545,4029,2980
564,False,0,3545,2966,4029
565,False,0,3545,2980,4029
566,False,0,3545,6156,4029
567,False,0,3545,6149,4029
568,False,0,3545,6153,4029
569,False,0,3545,6150,4029
570,False,0,3545,6485,4029
571,False,0,3545,2981,4029
572,False,0,3545,1743,4029
573,False,0,3545,4029,6156
574,False,0,3545,4029,6149
575,False,0,3545,4029,6153
576,False,0,3545,2966,2948
577,False,0,3545,4029,6150
578,False,0,3545,4029,6485
579,False,0,3545,4029,2981
580,False,0,3545,4029,1743
581,False,0,11741,2881,2874
582,False,0,11741,2878,2774
583,False,0,11741,1762,2897
584,False,0,11741,2881,2877
585,False,0,11741,2899,2877
586,False,0,11741,2774,2878
587,False,0,11741,2881,2878
588,False,0,11741,1762,2878
589,False,0,11741,2893,2878
590,False,0,11741,2874,2881
591,False,0,11741,2877,2881
592,False,0,11741,2878,2881
593,False,0,11741,6460,2881
594,False,0,11741,1762,2881
595,False,0,11741,2879,2881
596,False,0,11741,2899,2881
597,False,0,11741,2881,6460
598,False,0,11741,2881,1762
599,False,0,11741,2899,1762
600,False,0,11741,2881,2879
601,False,0,11741,2878,2893
602,False,0,11741,2877,2899
603,False,0,11741,2881,2899
604,False,0,11741,1762,2899
605,False,0,4608,3379,6351
606,False,0,4608,3393,3370
607,False,0,4608,3395,3370
608,False,0,4608,2244,3370
609,False,0,4608,4380,3375
610,False,0,4608,3393,3375
611,False,0,4608,3395,3375
612,False,0,4608,3386,3375
613,False,0,4608,3400,3375
614,False,0,4608,3382,3375
615,False,0,4608,3399,3375
616,False,0,4608,3375,4380
617,False,0,4608,3388,4380
618,False,0,4608,4108,4380
619,False,0,4608,3368,4380
620,False,0,4608,3370,3393
621,False,0,4608,3375,3393
622,False,0,4608,3371,3393
623,False,0,4608,3395,3393
624,False,0,4608,4109,3393
625,False,0,4608,3404,3393
626,False,0,4608,6353,3393
627,False,0,4608,4120,3393
628,False,0,4608,3386,3393
629,False,0,4608,3179,3393
630,False,0,4608,4085,3393
631,False,0,4608,3384,3393
632,False,0,4608,3382,3393
633,False,0,4608,6431,3393
634,False,0,4608,4033,3393
635,False,0,4608,4097,3393
636,False,0,4608,3387,3393
637,False,0,4608,3388,3393
638,False,0,4608,3373,3393
639,False,0,4608,3364,3393
640,False,0,4608,3406,3393
641,False,0,4608,6435,3393
642,False,0,4608,4302,3393
643,False,0,4608,3361,3393
644,False,0,4608,4030,3393
645,False,0,4608,3374,3393
646,False,0,4608,4108,3393
647,False,0,4608,2275,3393
648,False,0,4608,3368,3393
649,False,0,4608,3369,3393
650,False,0,4608,3399,3393
651,False,0,4608,3376,3393
652,False,0,4608,6390,3393
653,False,0,4608,3379,3393
654,False,0,4608,6366,3393
655,False,0,4608,6361,3393
656,False,0,4608,6357,3393
657,False,0,4608,3393,3371
658,False,0,4608,3395,3371
659,False,0,4608,3385,3371
660,False,0,4608,3382,3371
661,False,0,4608,4144,3371
662,False,0,4608,6392,3371
663,False,0,4608,3383,3371
664,False,0,4608,3370,3395
665,False,0,4608,3375,3395
666,False,0,4608,3393,3395
667,False,0,4608,3371,3395
668,False,0,4608,9310,3395
669,False,0,4608,6434,3395
670,False,0,4608,4120,3395
671,False,0,4608,8407,3395
672,False,0,4608,6345,3395
673,False,0,4608,3389,3395
674,False,0,4608,3386,3395
675,False,0,4608,3077,3395
676,False,0,4608,3179,3395
677,False,0,4608,3930,3395
678,False,0,4608,4085,3395
679,False,0,4608,4055,3395
680,False,0,4608,8781,3395
681,False,0,4608,4301,3395
682,False,0,4608,3384,3395
683,False,0,4608,3382,3395
684,False,0,4608,6379,3395
685,False,0,4608,3394,3395
686,False,0,4608,6431,3395
687,False,0,4608,4033,3395
688,False,0,4608,6376,3395
689,False,0,4608,4097,3395
690,False,0,4608,6402,3395
691,False,0,4608,3339,3395
692,False,0,4608,3388,3395
693,False,0,4608,3373,3395
694,False,0,4608,3364,3395
695,False,0,4608,3406,3395
696,False,0,4608,6435,3395
697,False,0,4608,4144,3395
698,False,0,4608,6347,3395
699,False,0,4608,4030,3395
700,False,0,4608,3374,3395
701,False,0,4608,3390,3395
702,False,0,4608,4108,3395
703,False,0,4608,2275,3395
704,False,0,4608,3368,3395
705,False,0,4608,3369,3395
706,False,0,4608,3399,3395
707,False,0,4608,6392,3395
708,False,0,4608,3376,3395
709,False,0,4608,6390,3395
710,False,0,4608,6403,3395
711,False,0,4608,3396,3395
712,False,0,4608,3379,3395
713,False,0,4608,3383,3395
714,False,0,4608,6366,3395
715,False,0,4608,4149,3395
716,False,0,4608,6361,3395
717,False,0,4608,8876,3395
718,False,0,4608,3393,4109
719,False,0,4608,3400,4109
720,False,0,4608,3383,4109
721,False,0,4608,6355,4109
722,False,0,4608,3369,6344
723,False,0,4608,3395,9310
724,False,0,4608,3393,3404
725,False,0,4608,3386,3404
726,False,0,4608,3400,3404
727,False,0,4608,4108,3404
728,False,0,4608,4149,3404
729,False,0,4608,6431,4308
730,False,0,4608,3395,6434
731,False,0,4608,4144,6434
732,False,0,4608,3393,6353
733,False,0,4608,3388,6353
734,False,0,4608,3371,3385
735,False,0,4608,3379,3385
736,False,0,4608,4097,9311
737,False,0,4608,3379,9311
738,False,0,4608,3393,4120
739,False,0,4608,3395,4120
740,False,0,4608,3386,4120
741,False,0,4608,3387,4120
742,False,0,4608,6355,4120
743,False,0,4608,3395,8407
744,False,0,4608,3395,6345
745,False,0,4608,3395,3389
746,False,0,4608,3375,3386
747,False,0,4608,3393,3386
748,False,0,4608,3395,3386
749,False,0,4608,3404,3386
750,False,0,4608,4120,3386
751,False,0,4608,3394,3386
752,False,0,4608,3368,3386
753,False,0,4608,3369,3386
754,False,0,4608,3395,3077
755,False,0,4608,6361,3077
756,False,0,4608,6357,3077
757,False,0,4608,3393,3179
758,False,0,4608,3395,3179
759,False,0,4608,3375,3400
760,False,0,4608,4109,3400
761,False,0,4608,3404,3400
762,False,0,4608,4085,3400
763,False,0,4608,3387,3400
764,False,0,4608,3388,3400
765,False,0,4608,6954,3400
766,False,0,4608,6347,3400
767,False,0,4608,4108,3400
768,False,0,4608,3368,3400
769,False,0,4608,6392,3400
770,False,0,4608,3376,3400
771,False,0,4608,3379,3400
772,False,0,4608,4149,3400
773,False,0,4608,3395,3930
774,False,0,4608,3393,4085
775,False,0,4608,3395,4085
776,False,0,4608,3400,4085
777,False,0,4608,3372,4085
778,False,0,4608,6431,6432
779,False,0,4608,3395,4055
780,False,0,4608,3382,4055
781,False,0,4608,3395,8781
782,False,0,4608,3394,6386
783,False,0,4608,3376,6386
784,False,0,4608,3395,4301
785,False,0,4608,3399,3397
786,False,0,4608,3393,3384
787,False,0,4608,3395,3384
788,False,0,4608,3382,3384
789,False,0,4608,3387,3384
790,False,0,4608,3375,3382
791,False,0,4608,3393,3382
792,False,0,4608,3371,3382
793,False,0,4608,3395,3382
794,False,0,4608,4055,3382
795,False,0,4608,3384,3382
796,False,0,4608,3394,3382
797,False,0,4608,6376,3382
798,False,0,4608,3387,3382
799,False,0,4608,3388,3382
800,False,0,4608,3390,3382
801,False,0,4608,4108,3382
802,False,0,4608,2276,3382
803,False,0,4608,6403,3382
804,False,0,4608,3379,3382
805,False,0,4608,3383,3382
806,False,0,4608,4149,3382
807,False,0,4608,3395,6379
808,False,0,4608,3383,6379
809,False,0,4608,3395,3394
810,False,0,4608,3386,3394
811,False,0,4608,6386,3394
812,False,0,4608,3382,3394
813,False,0,4608,6431,3394
814,False,0,4608,4030,3394
815,False,0,4608,6392,3394
816,False,0,4608,4149,3394
817,False,0,4608,4085,3372
818,False,0,4608,6347,3372
819,False,0,4608,4030,3372
820,False,0,4608,3393,6431
821,False,0,4608,3395,6431
822,False,0,4608,4308,6431
823,False,0,4608,6432,6431
824,False,0,4608,3394,6431
825,False,0,4608,3368,6431
826,False,0,4608,3393,4033
827,False,0,4608,3395,4033
828,False,0,4608,6400,4033
829,False,0,4608,3395,6376
830,False,0,4608,3382,6376
831,False,0,4608,3393,4097
832,False,0,4608,3395,4097
833,False,0,4608,9311,4097
834,False,0,4608,3379,4097
835,False,0,4608,6366,4097
836,False,0,4608,3379,6385
837,False,0,4608,3395,6402
838,False,0,4608,3395,3339
839,False,0,4608,4033,6400
840,False,0,4608,3388,6400
841,False,0,4608,4030,6400
842,False,0,4608,6366,6400
843,False,0,4608,3393,3387
844,False,0,4608,4120,3387
845,False,0,4608,3400,3387
846,False,0,4608,3384,3387
847,False,0,4608,3382,3387
848,False,0,4608,4144,3387
849,False,0,4608,4030,3387
850,False,0,4608,4380,3388
851,False,0,4608,3393,3388
852,False,0,4608,3395,3388
853,False,0,4608,6353,3388
854,False,0,4608,3400,3388
855,False,0,4608,3382,3388
856,False,0,4608,6400,3388
857,False,0,4608,4030,3388
858,False,0,4608,3393,3373
859,False,0,4608,3395,3373
860,False,0,4608,3205,3373
861,False,0,4608,3376,3373
862,False,0,4608,3376,5475
863,False,0,4608,3400,6954
864,False,0,4608,3393,3364
865,False,0,4608,3395,3364
866,False,0,4608,6403,3364
867,False,0,4608,8043,3364
868,False,0,4608,3393,3406
869,False,0,4608,3395,3406
870,False,0,4608,2244,3406
871,False,0,4608,3393,6435
872,False,0,4608,3395,6435
873,False,0,4608,3373,3205
874,False,0,4608,3371,4144
875,False,0,4608,3395,4144
876,False,0,4608,6434,4144
877,False,0,4608,3387,4144
878,False,0,4608,3369,4144
879,False,0,4608,4149,4144
880,False,0,4608,156,4144
881,False,0,4608,3395,6347
882,False,0,4608,3400,6347
883,False,0,4608,3372,6347
884,False,0,4608,3370,2244
885,False,0,4608,3406,2244
886,False,0,4608,3393,4302
887,False,0,4608,3393,3361
888,False,0,4608,3393,4030
889,False,0,4608,3395,4030
890,False,0,4608,3394,4030
891,False,0,4608,3372,4030
892,False,0,4608,6400,4030
893,False,0,4608,3387,4030
894,False,0,4608,3388,4030
895,False,0,4608,4108,4030
896,False,0,4608,6392,4030
897,False,0,4608,4110,4030
898,False,0,4608,3393,3374
899,False,0,4608,3395,3374
900,False,0,4608,6403,3374
901,False,0,4608,3395,3390
902,False,0,4608,3382,3390
903,False,0,4608,4380,4108
904,False,0,4608,3393,4108
905,False,0,4608,3395,4108
906,False,0,4608,3404,4108
907,False,0,4608,3400,4108
908,False,0,4608,3382,4108
909,False,0,4608,4030,4108
910,False,0,4608,3379,4108
911,False,0,4608,3382,2276
912,False,0,4608,3393,2275
913,False,0,4608,3395,2275
914,False,0,4608,4380,3368
915,False,0,4608,3393,3368
916,False,0,4608,3395,3368
917,False,0,4608,3386,3368
918,False,0,4608,3400,3368
919,False,0,4608,6431,3368
920,False,0,4608,3369,8858
921,False,0,4608,3393,3369
922,False,0,4608,3395,3369
923,False,0,4608,6344,3369
924,False,0,4608,3386,3369
925,False,0,4608,4144,3369
926,False,0,4608,8858,3369
927,False,0,4608,3375,3399
928,False,0,4608,3393,3399
929,False,0,4608,3395,3399
930,False,0,4608,3397,3399
931,False,0,4608,3379,3399
932,False,0,4608,3379,6368
933,False,0,4608,3371,6392
934,False,0,4608,3395,6392
935,False,0,4608,3400,6392
936,False,0,4608,3394,6392
937,False,0,4608,4030,6392
938,False,0,4608,3393,3376
939,False,0,4608,3395,3376
940,False,0,4608,3400,3376
941,False,0,4608,6386,3376
942,False,0,4608,3373,3376
943,False,0,4608,5475,3376
944,False,0,4608,3393,6390
945,False,0,4608,3395,6390
946,False,0,4608,3395,6403
947,False,0,4608,3382,6403
948,False,0,4608,3364,6403
949,False,0,4608,3374,6403
950,False,0,4608,3395,3396
951,False,0,4608,6351,3379
952,False,0,4608,3393,3379
953,False,0,4608,3395,3379
954,False,0,4608,3385,3379
955,False,0,4608,9311,3379
956,False,0,4608,3400,3379
957,False,0,4608,3382,3379
